AID04102 0 0 0 06_0555 
AID04101 0 0 0 06_0555 
H130F 0 0 0 06_0555 
H132F2 0 0 0 06_0555 
AID04218 0 0 0 06_0610 
AID04105 0 0 0 06_0610 
AID04219 1 0 0 06_0610 
AID03103 0 0 0 06_0610 
AID04220 0 0 0 06_0610 
AID03104 0 0 0 06_0610 
AID04220 0 0 0 06_0610 
AID04104 0 0 0 06_0610 
H703F 0 0 1 06_0610 
AID04103 0 0 0 06_0610 
AID03102 0 0 0 06_0610 
AID04221 0 0 0 06_0610 
AID03101 0 0 0 06_0610 
AID04102 0 0 0 06_0610 
AID04101 0 0 0 06_0610 
H130F 1 0 0 06_0610 
H132F2 0 0 0 06_0610 
AID04218 1 0 0 06_0625 
AID04105 0 0 0 06_0625 
AID04219 0 0 0 06_0625 
AID03103 0 1 0 06_0625 
AID04220 0 0 0 06_0625 
AID03104 0 1 0 06_0625 
AID04220 0 0 0 06_0625 
AID04104 0 0 0 06_0625 
H703F 0 0 0 06_0625 
AID04103 0 0 0 06_0625 
AID03102 0 0 0 06_0625 
AID04221 0 0 0 06_0625 
AID03101 0 0 0 06_0625 
AID04102 0 0 0 06_0625 
AID04101 0 0 0 06_0625 
H130F 0 0 0 06_0625 
H132F2 0 0 0 06_0625 
AID04218 0 0 0 06_0640 
AID04105 0 1 0 06_0641 
AID04219 0 0 0 06_0641 
AID03103 0 0 0 06_0641 
AID04220 0 0 0 06_0641 
AID03104 0 0 0 06_0641 
AID04220 0 0 0 06_0641 
AID04104 2 0 0 06_0641 
H703F 0 0 0 06_0641 
AID04103 0 0 0 06_0641 
AID03102 1 0 0 06_0641 
AID04221 0 0 0 06_0641 
AID03101 0 0 0 06_0641 
AID04102 0 0 0 06_0641 
AID04101 0 0 0 06_0641 
H130F 0 0 1 06_0641 
H132F2 0 0 0 06_0641 
AID04218 0 0 0 06_0656 
AID04105 0 0 0 06_0656 
AID04219 0 0 0 06_0656 
AID03103 0 0 0 06_0656 
AID04220 1 0 0 06_0656 
AID03104 0 0 0 06_0656 
AID04220 1 0 0 06_0656 
AID04104 0 1 0 06_0656 
H703F 0 0 0 06_0656 
AID04103 0 0 0 06_0656 
AID03102 0 2 0 06_0656 
AID04221 0 0 0 06_0656 
AID03101 0 0 0 06_0656 
AID04102 0 0 0 06_0656 
AID04101 0 0 0 06_0656 
H130F 2 0 1 06_0656 
H132F2 0 0 0 06_0656 
AID04218 0 0 0 06_0711 
AID04105 0 1 0 06_0711 
AID04219 0 0 0 06_0711 
AID03103 0 0 0 06_0711 
AID04220 0 0 0 06_0711 
AID03104 0 0 0 06_0711 
AID04220 0 0 0 06_0711 
AID04104 1 0 0 06_0711 
H703F 0 0 0 06_0711 
AID04103 0 0 0 06_0711 
AID03102 0 0 0 06_0711 
AID04221 0 0 0 06_0711 
AID03101 0 0 0 06_0711 
AID04102 0 0 0 06_0711 
AID04101 0 0 0 06_0711 
H130F 0 0 1 06_0711 
H132F2 0 0 0 06_0711 
AID04218 0 1 0 06_0726 
AID04105 0 0 0 06_0726 
AID04219 0 0 0 06_0726 
AID03103 0 1 0 06_0726 
AID04220 0 0 0 06_0726 
AID03104 0 0 0 06_0726 
AID04220 0 0 0 06_0726 
AID04104 0 1 0 06_0726 
H703F 0 0 0 06_0726 
AID04103 0 0 0 06_0726 
AID03102 0 0 0 06_0726 
AID04221 0 0 0 06_0726 
AID03101 0 0 0 06_0726 
AID04102 0 0 0 06_0726 
AID04101 0 0 0 06_0726 
H130F 2 0 0 06_0726 
H132F2 1 0 0 06_0727 
AID04218 0 0 0 06_0742 
AID04105 1 0 0 06_0742 
AID04219 0 0 0 06_0742 
AID03103 0 0 0 06_0742 
AID04220 0 0 0 06_0742 
AID03104 0 0 0 06_0742 
AID04220 0 0 0 06_0742 
AID04104 2 1 0 06_0742 
H703F 1 1 0 06_0742 
AID04103 1 0 0 06_0742 
AID03102 0 0 0 06_0742 
AID04221 0 0 0 06_0742 
AID03101 1 0 0 06_0742 
AID04102 0 0 0 06_0742 
AID04101 0 0 0 06_0742 
H130F 1 0 0 06_0742 
H132F2 0 0 0 06_0742 
AID04218 0 0 0 06_0757 
AID04105 2 0 0 06_0757 
AID04219 4 0 0 06_0757 
AID03103 0 0 0 06_0757 
AID04220 0 0 0 06_0757 
AID03104 0 0 0 06_0757 
AID04220 0 0 0 06_0757 
AID04104 0 0 0 06_0757 
H703F 0 0 0 06_0757 
AID04103 0 0 0 06_0757 
AID03102 0 0 0 06_0757 
AID04221 1 0 0 06_0757 
AID03101 0 0 0 06_0757 
AID04102 0 0 0 06_0757 
AID04101 0 0 0 06_0757 
H130F 0 0 2 06_0757 
H132F2 0 0 0 06_0757 
AID04218 0 1 0 06_0812 
AID04105 0 3 0 06_0812 
AID04219 1 1 0 06_0812 
AID03103 0 0 0 06_0812 
AID04220 0 0 0 06_0812 
AID03104 0 0 0 06_0812 
AID04220 0 0 0 06_0812 
AID04104 0 0 0 06_0812 
H703F 1 0 0 06_0812 
AID04103 0 0 0 06_0812 
AID03102 0 0 0 06_0812 
AID04221 0 0 0 06_0812 
AID03101 0 0 0 06_0812 
AID04102 0 0 0 06_0812 
AID04101 0 0 0 06_0812 
H130F 4 0 2 06_0812 
H132F2 0 0 0 06_0812 
AID04218 1 0 0 06_0827 
AID04105 2 1 0 06_0827 
AID04219 3 0 0 06_0827 
AID03103 1 0 0 06_0827 
AID04220 0 0 0 06_0828 
AID03104 0 0 0 06_0828 
AID04220 0 0 0 06_0828 
AID04104 1 0 1 06_0828 
H703F 0 0 0 06_0828 
AID04103 0 0 0 06_0828 
AID03102 0 0 0 06_0828 
AID04221 0 0 0 06_0828 
AID03101 0 0 0 06_0828 
AID04102 0 0 0 06_0828 
AID04101 0 0 0 06_0828 
H130F 2 0 0 06_0828 
H132F2 0 1 0 06_0828 
AID04218 4 0 1 06_0843 
AID04105 4 0 0 06_0843 
AID04219 1 0 0 06_0843 
AID03103 0 1 0 06_0843 
AID04220 0 0 0 06_0843 
AID03104 0 0 0 06_0843 
AID04220 3 0 0 06_0843 
AID04104 0 1 0 06_0843 
H703F 1 0 0 06_0843 
AID04103 0 1 0 06_0843 
AID03102 0 0 0 06_0843 
AID04221 0 0 0 06_0843 
AID03101 0 0 0 06_0843 
AID04102 0 0 0 06_0843 
AID04101 0 0 0 06_0843 
H130F 4 1 1 06_0843 
H132F2 0 0 0 06_0843 
AID04218 2 0 0 06_0858 
AID04105 1 0 0 06_0858 
AID04219 3 0 0 06_0858 
AID03103 1 0 1 06_0858 
AID04220 3 0 0 06_0858 
AID03104 0 0 0 06_0858 
AID04220 3 0 0 06_0858 
AID04104 1 0 0 06_0858 
H703F 0 0 0 06_0858 
AID04103 0 0 0 06_0858 
AID03102 0 0 0 06_0858 
AID04221 0 0 0 06_0858 
AID03101 0 0 0 06_0858 
AID04102 0 0 0 06_0858 
AID04101 0 0 0 06_0858 
H130F 1 1 1 06_0858 
H132F2 0 0 0 06_0858 
AID04218 0 0 0 06_0913 
AID04105 2 0 0 06_0913 
AID04219 0 0 0 06_0913 
AID03103 0 0 0 06_0913 
AID04220 3 0 0 06_0913 
AID03104 0 0 0 06_0913 
AID04220 3 0 0 06_0913 
AID04104 0 1 0 06_0913 
H703F 0 0 0 06_0913 
AID04103 0 0 0 06_0913 
AID03102 0 0 0 06_0913 
AID04221 0 0 0 06_0913 
AID03101 0 0 0 06_0913 
AID04102 0 0 0 06_0913 
AID04101 0 0 0 06_0913 
H130F 3 0 2 06_0913 
H132F2 0 0 0 06_0913 
AID04218 1 0 0 06_0929 
AID04105 1 0 0 06_0929 
AID04219 3 1 0 06_0929 
AID03103 0 0 0 06_0929 
AID04220 0 0 0 06_0929 
AID03104 0 0 0 06_0929 
AID04220 0 0 0 06_0929 
AID04104 2 0 0 06_0929 
H703F 1 0 1 06_0929 
AID04103 0 0 0 06_0929 
AID03102 1 0 0 06_0929 
AID04221 0 1 0 06_0929 
AID03101 0 0 0 06_0929 
AID04102 0 0 0 06_0929 
AID04101 0 0 0 06_0929 
H130F 2 0 0 06_0929 
H132F2 0 0 0 06_0929 
AID04218 0 0 0 06_0944 
AID04105 2 0 1 06_0944 
AID04219 0 0 0 06_0944 
AID03103 0 0 0 06_0944 
AID04220 2 0 0 06_0944 
AID03104 0 0 0 06_0944 
AID04220 2 0 0 06_0944 
AID04104 1 0 0 06_0944 
H703F 0 0 0 06_0944 
AID04103 0 1 0 06_0944 
AID03102 0 0 0 06_0944 
AID04221 0 0 0 06_0944 
AID03101 2 0 0 06_0944 
AID04102 0 0 0 06_0944 
AID04101 0 0 0 06_0944 
H130F 2 0 0 06_0944 
H132F2 0 0 0 06_0944 
AID04218 0 1 0 06_1002 
AID04105 2 2 0 06_1002 
AID04219 4 0 0 06_1002 
AID03103 0 0 0 06_1002 
AID04220 0 0 0 06_1002 
AID03104 0 0 0 06_1002 
AID04220 0 0 0 06_1002 
AID04104 2 0 0 06_1002 
H703F 0 0 0 06_1002 
AID04103 1 0 0 06_1002 
AID03102 1 0 0 06_1003 
AID04221 0 0 0 06_1003 
AID03101 0 0 0 06_1003 
AID04102 0 0 0 06_1003 
AID04101 1 0 0 06_1003 
H130F 2 0 0 06_1003 
H132F2 0 0 0 06_1003 
AID04218 2 0 0 06_1018 
AID04105 1 0 0 06_1018 
AID04219 0 0 0 06_1018 
AID03103 0 0 0 06_1018 
AID04220 0 0 0 06_1018 
AID03104 0 0 0 06_1018 
AID04220 0 0 0 06_1018 
AID04104 0 2 0 06_1018 
H703F 0 0 0 06_1018 
AID04103 1 0 0 06_1018 
AID03102 0 0 0 06_1018 
AID04221 0 0 0 06_1018 
AID03101 0 1 0 06_1018 
AID04102 0 0 0 06_1018 
AID04101 0 0 0 06_1018 
H130F 2 0 0 06_1018 
H132F2 0 0 0 06_1018 
